Anno	Mes	NombreMes	NombreMateria	NombreCircuito	NombreDespacho	NombreTipoDespacho	CirculanteInicial	CirculanteInicialLeg	Entrados	TestimoniosPiezas	Legajos	Reentrados	TerminadosXImcompetencia	AbandonadosOInactivos	Terminasdos	CirculanteFinal	CirculanteFinalLegajos
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA) (Materia Vi	JUZGADO DE VIOLENCIA DOMESTICA	812	0	76	9	0	0	2	0	64	831	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE TURRIALBA	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE TURRIALBA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	628	0	40	44	0	1	2	0	116	595	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (COTO BRUS)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE DE COTO BRUS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	314	0	37	3	0	0	0	0	31	323	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (ALVARADO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE ALVARADO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	84	0	3	0	0	0	0	0	3	84	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (OSA)	JUZGADO CIVIL, TRABAJO Y FAMILIA DE OSA (materia violencia doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	293	0	39	9	0	0	0	0	36	305	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (CORREDORES)	JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE LA ZONA SUR (CORREDORES) (mater	JUZGADO DE VIOLENCIA DOMESTICA	614	0	63	6	0	0	0	0	26	657	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (NANDAYURE)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE NANDAYURE (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	63	0	6	1	0	0	0	0	6	64	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (HOJANCHA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE HOJANCHA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	45	0	4	0	0	0	0	0	1	48	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SAN ISIDRO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE SAN ISIDRO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	170	0	10	0	0	0	0	0	5	175	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SANTO DOMINGO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE SANTO DOMINGO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	123	0	13	0	0	0	3	0	4	129	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (PARRITA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE PARRITA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	213	0	21	0	0	0	1	0	14	219	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (PÓAS)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE POÁS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	230	0	16	6	0	0	1	0	27	224	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (OROTINA)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE OROTINA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	151	0	13	7	0	0	1	0	11	159	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA (SAN MATEO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE SAN MATEO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	46	0	5	0	0	0	2	0	3	46	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (TARRAZÚ, DOTA Y LEÓN CORTÉS)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE TARRAZÚ, DOTA Y LEÓN CORTÉS (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	147	0	12	4	0	0	0	0	16	147	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (PARAÍSO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE PARAÍSO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	521	0	34	23	0	0	0	0	23	555	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (JIMÉNEZ)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE JIMÉNEZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	119	0	15	2	0	0	3	0	0	133	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (SANTA ANA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE SANTA ANA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	553	0	21	3	0	0	0	0	0	577	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (ACOSTA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ACOSTA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	140	0	12	4	0	0	0	0	5	151	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSÉ (TURRUBARES)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE TURRUBARES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	34	0	6	0	0	0	0	0	0	40	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SAN RAFAEL)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE SAN RAFAEL (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	374	0	35	7	0	0	6	0	19	391	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (ESCAZÚ)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE ESCAZÚ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	759	0	54	0	0	1	1	0	18	795	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO DE LA ZONA ATLÁNTICA (SIQUIRRES)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE SIQUIRRES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	975	0	40	1	0	0	0	0	15	1001	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (GUATUSO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE GUATUSO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	149	0	14	2	0	0	0	0	20	145	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (LA FORTUNA)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE LA FORTUNA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	370	0	28	3	0	0	2	0	22	377	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (UPALA)	JUZGADO CIVIL Y TRABAJO DEL II CIRCUITO JUDICIAL DE ALAJUELA, SEDE UPALA (Materia Violencia Doméstic	JUZGADO DE VIOLENCIA DOMESTICA	548	0	35	0	0	0	0	0	20	563	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE ALAJUELA (LOS CHILES)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE LOS CHILES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	188	0	14	3	0	0	0	0	3	202	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (ZARCERO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE ZARCERO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	95	0	12	0	0	0	0	0	0	107	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (NARANJO)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE NARANJO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	486	0	32	0	0	0	0	0	24	494	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (PALMARES)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE PALMARES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	328	0	38	0	0	0	5	0	19	342	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (VALVERDE VEGA)	JUZGADO CONTRAVENCIONAL Y MENOR CUANTÍA DE VALVERDE VEGA (Materia Violencia DoméVstica)	JUZGADO DE VIOLENCIA DOMESTICA	118	0	14	1	0	0	5	0	2	126	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE LA ZONA SUR (GOLFITO) (PUERTO JIMÉNEZ)	JUZGADO DE COBRO, MENOR CUANTÍA Y CONTRAVENCIONAL DE GOLFITO, SEDE PUERTO JIMÉNEZ (Materia Violencia	JUZGADO DE VIOLENCIA DOMESTICA	103	0	9	0	0	0	0	0	1	111	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SARAPIQUÍ)	JUZGADO CIVIL, TRABAJO, FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SARAPIQUÍ (Materia Violencia	JUZGADO DE VIOLENCIA DOMESTICA	519	0	34	0	0	0	0	0	33	520	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO (LA UNIÓN)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE LA LA UNIÓN (PISAV Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	904	0	71	0	0	0	0	0	25	950	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSÉ (PURISCAL)	JUZGADO CIVIL, TRABAJO Y FAMILIA DE PURISCAL (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	403	0	18	0	0	1	0	0	30	392	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO DE LA ZONA ATLÁNTICA (GUÁCIMO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE GUÁCIMO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	314	0	16	24	0	0	0	0	71	283	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (BATÁN-MATINA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE MATINA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	450	0	50	3	0	0	1	0	10	492	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (BRIBRÍ)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE BRIBRÍ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	513	0	52	0	0	0	0	0	40	525	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (ASERRÍ)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ASERRÍ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	838	0	42	8	0	0	0	0	8	880	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (TILARAN)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE TILARÁN (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	165	0	13	4	0	0	0	0	34	148	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (ABANGARES)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ABANGARES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	250	0	9	0	0	0	0	0	4	255	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (JICARAL)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE JICARAL (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	91	0	9	0	0	0	0	0	3	97	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (CARILLO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE CARRILLO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	580	0	32	13	0	0	4	0	67	554	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA	4606	0	308	41	0	1	1	0	442	4513	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (GRECIA)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GRECIA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	562	0	53	19	0	0	0	0	36	598	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (SAN RAMON)	JUZGADO DE FAMILIA Y VIOLENNCIA DOMÉSTICA DEL III CIRCUITO JUDICIAL DE ALAJUELA (SAN RAMÓN) (Materia	JUZGADO DE VIOLENCIA DOMESTICA	698	0	68	0	0	0	0	0	68	698	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMESTICA	2739	0	200	17	0	0	3	0	193	2760	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO	JUZGADO DE VIOLENCIA DOMÉSTICA DE CARTAGO	JUZGADO DE VIOLENCIA DOMESTICA	1652	0	106	16	0	0	3	0	74	1697	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA	JUZGADO DE VIOLENCIA DOMÉSTICA DE HEREDIA	JUZGADO DE VIOLENCIA DOMESTICA	1222	0	129	36	0	0	16	0	159	1212	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA	1201	0	71	68	0	0	0	0	150	1190	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO DE VIOLENCIA DOMÉSTICA DE TURNO EXTRAORDINARIO DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA	65	0	334	116	0	3	426	0	2	89	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (LIMÓN)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMESTICA	667	0	50	13	0	0	0	0	54	676	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS	JUZGADO DE VIOLENCIA DOMÉSTICA DE PUNTARENAS	JUZGADO DE VIOLENCIA DOMESTICA	1145	0	107	15	0	0	3	0	36	1228	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (SANTA CRUZ)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SANTA CRUZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	879	0	67	30	0	3	3	0	76	900	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE LA ZONA SUR (BUENOS AIRES)	JUZGADO CIVIL, TRABAJO Y FAMILIA DE BUENOS AIRES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	475	0	55	1	0	1	1	0	32	499	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (LA CRUZ)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE LA CRUZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	248	0	33	0	0	0	8	0	33	240	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSÉ	TRIBUNAL DE FAMILIA (Materia Violencia Doméstica)	TRIBUNAL DE FAMILIA (Violencia Doméstica)	43	0	29	0	0	0	0	0	45	27	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (PAVAS)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE PAVAS (PISAV Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	848	0	74	1	0	0	1	0	87	835	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (QUEPOS)	JUZGADO CIVIL Y DE TRABAJO DE QUEPOS  (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	260	0	18	14	0	0	3	0	19	270	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (MORA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE MORA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	103	0	9	0	0	0	0	0	4	108	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SAN JOAQUÍN)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE SAN JOAQUÍN DE FLORES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	692	0	49	2	0	0	0	0	45	698	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (BAGACES)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE BAGACES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	183	0	11	1	0	1	5	0	15	176	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (GARABITO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTIA DE GARABITO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	258	0	21	5	0	0	1	0	36	247	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (CÓBANO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTIA DE COBANO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	134	0	6	0	0	0	0	0	8	132	0
2017	7	Julio	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (MONTEVERDE)	JUZGADO CONTRAVENCIONAL DE MONTEVERDE (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	42	0	2	6	0	0	0	0	8	42	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (MONTEVERDE)	JUZGADO CONTRAVENCIONAL DE MONTEVERDE (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	42	0	9	1	0	0	1	0	12	39	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (CÓBANO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTIA DE COBANO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	132	0	21	0	0	0	0	0	10	143	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (GARABITO)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTIA DE GARABITO (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	247	0	18	2	0	0	1	0	5	261	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (BAGACES)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE BAGACES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	176	0	13	0	0	0	4	0	11	174	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA (SAN JOAQUÍN)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE SAN JOAQUÍN DE FLORES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	698	0	56	4	0	4	0	0	50	712	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (MORA)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE MORA (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	108	0	10	8	0	0	6	0	9	111	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS (QUEPOS)	JUZGADO CIVIL Y DE TRABAJO DE QUEPOS  (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	270	0	29	11	0	0	7	0	40	263	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE SAN JOSÉ (PAVAS)	JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE PAVAS (PISAV Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMÉSTICA	835	0	67	1	0	0	1	0	62	840	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSÉ	TRIBUNAL DE FAMILIA (Materia Violencia Doméstica)	TRIBUNAL DE FAMILIA	27	0	59	0	0	0	0	0	55	31	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE GUANACASTE (LA CRUZ)	JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE LA CRUZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	240	0	24	0	0	1	4	0	33	228	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE LA ZONA SUR (BUENOS AIRES)	JUZGADO CIVIL, TRABAJO Y FAMILIA DE BUENOS AIRES (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	499	0	44	1	0	1	0	0	42	503	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE GUANACASTE (SANTA CRUZ)	JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SANTA CRUZ (Materia Violencia Doméstica)	JUZGADO DE VIOLENCIA DOMESTICA	900	0	55	56	0	1	15	0	88	909	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE PUNTARENAS	JUZGADO DE VIOLENCIA DOMÉSTICA DE PUNTARENAS	JUZGADO DE VIOLENCIA DOMESTICA	1228	0	141	11	0	0	9	0	232	1139	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO DE LA ZONA ATLÁNTICA (LIMÓN)	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA	JUZGADO DE VIOLENCIA DOMÉSTICA	676	0	69	26	0	1	1	0	93	678	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	II CIRCUITO JUDICIAL DE SAN JOSE (GOICOECHEA)	JUZGADO DE VIOLENCIA DOMÉSTICA DE TURNO EXTRAORDINARIO DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMESTICA	89	0	208	150	0	0	348	0	0	99	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE SAN JOSÉ	JUZGADO DE VIOLENCIA DOMÉSTICA	1190	0	117	56	0	0	1	0	184	1178	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE HEREDIA	JUZGADO DE VIOLENCIA DOMÉSTICA DE HEREDIA	JUZGADO DE VIOLENCIA DOMESTICA	1212	0	196	18	0	1	13	0	186	1228	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	CIRCUITO JUDICIAL DE CARTAGO	JUZGADO DE VIOLENCIA DOMÉSTICA DE CARTAGO	JUZGADO DE VIOLENCIA DOMESTICA	1697	0	164	35	0	1	4	0	52	1841	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	I CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE ALAJUELA	JUZGADO DE VIOLENCIA DOMÉSTICA	2760	0	271	35	0	0	9	0	335	2722	0
2017	8	Agosto	VIOLENCIA DOMÉSTICA	III CIRCUITO JUDICIAL DE ALAJUELA (SAN RAMON)	JUZGADO DE FAMILIA Y VIOLENNCIA DOMÉSTICA DEL III CIRCUITO JUDICIAL DE ALAJUELA (SAN RAMÓN) (Materia	JUZGADO DE VIOLENCIA DOMESTICA	698	0	76	0	0	0	1	0	84	689	0
